0,1,2,3,4,5,6,7,8,9
1.6564041837961083,1.7397375171294414,1.9897375171294396,1.9897375171294405,2.3230708504627735,1.9897375171294396,1.4183090597887258,2.5869597393516637,1.8825939754594438,2.0730708504627735
2.1529556294262164,1.9862889627595495,1.9862889627595504,1.9862889627595512,1.652955629426219,1.9862889627595521,1.8553365818071699,1.4541461056166947,1.9862889627595512,1.9862889627595504
1.8186356537249653,2.3186356537249644,1.8186356537249653,1.818635653724967,1.8186356537249653,2.068635653724966,1.9281594632487744,1.7805404156297282,1.7781594632487758,1.7987943838836946
1.4972879258979832,0.9972879258979823,1.497287925897985,1.497287925897984,1.872287925897984,1.4972879258979814,1.6972879258979834,1.663954592564651,1.830621259231318,1.9472879258979843
