min_ratings,n_factors,n_epochs,trainset,average_error
2,10,4,"('rows', 2)",1.3026292596901168
2,10,4,"('rows', 4)",1.2105222216071956
2,10,4,"('rows', 6)",1.385764042664868
2,10,4,"('cols', 2)",1.2246376654611477
2,10,4,"('cols', 4)",1.321029762833042
2,10,4,"('cols', 6)",1.3220969161217917
2,10,5,"('random', 0.9)",1.331226817338218
2,10,5,"('random', 0.8)",1.387600968389532
2,10,5,"('random', 0.7)",1.3768941046566174
2,10,5,"('random', 0.6)",1.3632252070276163
2,10,5,"('rows', 2)",1.301187132187738
2,10,5,"('rows', 4)",1.2078644746006277
2,10,5,"('rows', 6)",1.384970308260958
2,10,5,"('cols', 2)",1.2274240227565147
2,10,5,"('cols', 4)",1.3249449306559447
2,10,5,"('cols', 6)",1.3237947812944342
2,10,6,"('random', 0.9)",1.3339709953409093
2,10,6,"('random', 0.8)",1.3878556266581434
2,10,6,"('random', 0.7)",1.3817902859822067
2,10,6,"('random', 0.6)",1.3703941187920874
2,10,6,"('rows', 2)",1.300577352400185
2,10,6,"('rows', 4)",1.2066317858639346
2,10,6,"('rows', 6)",1.3853134182674367
2,10,6,"('cols', 2)",1.230182025043025
2,10,6,"('cols', 4)",1.3288193327010411
2,10,6,"('cols', 6)",1.325875839415234
2,10,7,"('random', 0.9)",1.3376465269604043
2,10,7,"('random', 0.8)",1.3892948773376697
2,10,7,"('random', 0.7)",1.3871871146847141
2,10,7,"('random', 0.6)",1.3784213939392236
2,10,7,"('rows', 2)",1.3003287941075954
2,10,7,"('rows', 4)",1.2061993739705785
2,10,7,"('rows', 6)",1.3863061407564394
2,10,7,"('cols', 2)",1.2326593398114278
2,10,7,"('cols', 4)",1.3323957833300695
2,10,7,"('cols', 6)",1.328012894274069
2,10,8,"('random', 0.9)",1.3423380635533597
2,10,8,"('random', 0.8)",1.3917893390601306
2,10,8,"('random', 0.7)",1.3927715131215122
2,10,8,"('random', 0.6)",1.3869619751198579
2,10,8,"('rows', 2)",1.3002077913668668
2,10,8,"('rows', 4)",1.2061870460300028
2,10,8,"('rows', 6)",1.3876228710975838
2,10,8,"('cols', 2)",1.2347476432116873
2,10,8,"('cols', 4)",1.3355485087831147
2,10,8,"('cols', 6)",1.330001692906555
2,10,9,"('random', 0.9)",1.348640562319682
2,10,9,"('random', 0.8)",1.3957120096576852
2,10,9,"('random', 0.7)",1.398275189491823
2,10,9,"('random', 0.6)",1.3959174595681452
2,10,9,"('rows', 2)",1.3001192724820163
2,10,9,"('rows', 4)",1.2063776958307597
2,10,9,"('rows', 6)",1.3890503544463746
2,10,9,"('cols', 2)",1.236409432277982
2,10,9,"('cols', 4)",1.3382300287166282
2,10,9,"('cols', 6)",1.3317207706544123
2,10,10,"('random', 0.9)",1.3574334337321108
2,10,10,"('random', 0.8)",1.4019206339904533
2,10,10,"('random', 0.7)",1.4038970605816707
2,10,10,"('random', 0.6)",1.4054255863189429
2,10,10,"('rows', 2)",1.30004421248865
2,10,10,"('rows', 4)",1.2066579010353256
2,10,10,"('rows', 6)",1.3904528464643813
2,10,10,"('cols', 2)",1.237637451677773
2,10,10,"('cols', 4)",1.3404383628911118
2,10,10,"('cols', 6)",1.3331060783392221
2,20,3,"('random', 0.9)",1.3501209868266855
2,20,3,"('random', 0.8)",1.4001387451548857
2,20,3,"('random', 0.7)",1.3835740915994872
2,20,3,"('random', 0.6)",1.3654751267156644
2,20,3,"('rows', 2)",1.3074956830148652
2,20,3,"('rows', 4)",1.2175617666166707
2,20,3,"('rows', 6)",1.389262080310824
2,20,3,"('cols', 2)",1.2201124223590687
2,20,3,"('cols', 4)",1.3181277357105021
2,20,3,"('cols', 6)",1.3223605809233658
2,20,4,"('random', 0.9)",1.3527751690988241
2,20,4,"('random', 0.8)",1.3969290845674527
2,20,4,"('random', 0.7)",1.3859331082279904
2,20,4,"('random', 0.6)",1.369686043989166
2,20,4,"('rows', 2)",1.3046550826878227
2,20,4,"('rows', 4)",1.2127802806542023
2,20,4,"('rows', 6)",1.3867268687137184
2,20,4,"('cols', 2)",1.2219954965133197
2,20,4,"('cols', 4)",1.3209189852701917
2,20,4,"('cols', 6)",1.3231045429941846
2,20,5,"('random', 0.9)",1.35918762530222
2,20,5,"('random', 0.8)",1.3975487812521283
2,20,5,"('random', 0.7)",1.3904566899977926
2,20,5,"('random', 0.6)",1.3765375163201374
2,20,5,"('rows', 2)",1.3033301010395257
2,20,5,"('rows', 4)",1.2101423155966016
2,20,5,"('rows', 6)",1.3858117798927851
2,20,5,"('cols', 2)",1.2243209889940037
2,20,5,"('cols', 4)",1.3238585809690815
2,20,5,"('cols', 6)",1.3245698063623395
2,20,6,"('random', 0.9)",1.36850573127933
2,20,6,"('random', 0.8)",1.4014427980692339
2,20,6,"('random', 0.7)",1.3963784045563419
2,20,6,"('random', 0.6)",1.3851636193401766
2,20,6,"('rows', 2)",1.3027163122913799
2,20,6,"('rows', 4)",1.2087187071087342
2,20,6,"('rows', 6)",1.3858042264947683
2,20,6,"('cols', 2)",1.22651706752955
2,20,6,"('cols', 4)",1.3265540636587805
2,20,6,"('cols', 6)",1.3262709437400522
2,20,7,"('random', 0.9)",1.3808521049318276
2,20,7,"('random', 0.8)",1.4087865013857483
2,20,7,"('random', 0.7)",1.4035069026505147
2,20,7,"('random', 0.6)",1.3951244455603742
2,20,7,"('rows', 2)",1.3023885818456746
2,20,7,"('rows', 4)",1.2079507881735543
2,20,7,"('rows', 6)",1.3862526483595463
2,20,7,"('cols', 2)",1.2283083335294118
2,20,7,"('cols', 4)",1.3288200871014333
2,20,7,"('cols', 6)",1.3279130855681434
2,20,8,"('random', 0.9)",1.3969099570547165
2,20,8,"('random', 0.8)",1.4144469085956064
2,20,8,"('random', 0.7)",1.411723598940476
2,20,8,"('random', 0.6)",1.4063517280208153
2,20,8,"('rows', 2)",1.3021390319614579
2,20,8,"('rows', 4)",1.2075181706142548
2,20,8,"('rows', 6)",1.386889115846215
2,20,8,"('cols', 2)",1.2295983719654322
2,20,8,"('cols', 4)",1.3305923056234203
2,20,8,"('cols', 6)",1.3293285524059197
2,20,9,"('random', 0.9)",1.4173010251504925
2,20,9,"('random', 0.8)",1.4231214051071521
2,20,9,"('random', 0.7)",1.42172443862362
2,20,9,"('random', 0.6)",1.4185246346410672
2,20,9,"('rows', 2)",1.3018791675972823
2,20,9,"('rows', 4)",1.2072472355693364
2,20,9,"('rows', 6)",1.3875667624480477
2,20,9,"('cols', 2)",1.2303986517677374
2,20,9,"('cols', 4)",1.331874715684017
2,20,9,"('cols', 6)",1.3304355605440465
2,20,10,"('random', 0.9)",1.4419088768871333
2,20,10,"('random', 0.8)",1.435730231277601
2,20,10,"('random', 0.7)",1.4337880991785212
2,20,10,"('random', 0.6)",1.4318332623654504
2,20,10,"('rows', 2)",1.3015849153838637
2,20,10,"('rows', 4)",1.2070523269235178
2,20,10,"('rows', 6)",1.388212263017576
2,20,10,"('cols', 2)",1.230784779809759
2,20,10,"('cols', 4)",1.3327075791569698
2,20,10,"('cols', 6)",1.3312116917103207
2,40,3,"('random', 0.9)",1.3490378622759422
2,40,3,"('random', 0.8)",1.3996677201117569
2,40,3,"('random', 0.7)",1.3756701804647253
2,40,3,"('random', 0.6)",1.3550072695435322
2,40,3,"('rows', 2)",1.3119892084221663
2,40,3,"('rows', 4)",1.2180803274470564
2,40,3,"('rows', 6)",1.389435540176654
2,40,3,"('cols', 2)",1.222442019559537
2,40,3,"('cols', 4)",1.3195873191608867
2,40,3,"('cols', 6)",1.3222144461262488
2,40,4,"('random', 0.9)",1.3609464064329522
2,40,4,"('random', 0.8)",1.401949974722916
2,40,4,"('random', 0.7)",1.3794227908023462
2,40,4,"('random', 0.6)",1.3581831853966904
2,40,4,"('rows', 2)",1.310847816479461
2,40,4,"('rows', 4)",1.2136112639701515
2,40,4,"('rows', 6)",1.3868543990512627
2,40,4,"('cols', 2)",1.2240325449514353
2,40,4,"('cols', 4)",1.322959357750335
2,40,4,"('cols', 6)",1.3226048661795093
2,40,5,"('random', 0.9)",1.3768173322174573
2,40,5,"('random', 0.8)",1.4104616180855236
2,40,5,"('random', 0.7)",1.3868050085421004
2,40,5,"('random', 0.6)",1.3642211976385354
2,40,5,"('rows', 2)",1.3109538579325435
2,40,5,"('rows', 4)",1.2111642690543751
2,40,5,"('rows', 6)",1.3858049856891144
2,40,5,"('cols', 2)",1.2258791688209383
2,40,5,"('cols', 4)",1.3264843164376339
2,40,5,"('cols', 6)",1.3235718174621707
2,40,6,"('random', 0.9)",1.3955671774961107
2,40,6,"('random', 0.8)",1.4246772635357479
2,40,6,"('random', 0.7)",1.3972610646199215
2,40,6,"('random', 0.6)",1.3725454670073425
2,40,6,"('rows', 2)",1.3114946874655962
2,40,6,"('rows', 4)",1.2098299968212387
2,40,6,"('rows', 6)",1.3856162442081146
2,40,6,"('cols', 2)",1.2275429560240185
2,40,6,"('cols', 4)",1.3297553988842046
2,40,6,"('cols', 6)",1.324658521438711
2,40,7,"('random', 0.9)",1.4169162415228749
2,40,7,"('random', 0.8)",1.4415895515312986
2,40,7,"('random', 0.7)",1.4105620379327133
2,40,7,"('random', 0.6)",1.3830322750593373
2,40,7,"('rows', 2)",1.3120955491821613
2,40,7,"('rows', 4)",1.2090896043781727
2,40,7,"('rows', 6)",1.3858829395908396
2,40,7,"('cols', 2)",1.228843030054941
2,40,7,"('cols', 4)",1.3325730114795074
2,40,7,"('cols', 6)",1.3256185868853079
2,40,8,"('random', 0.9)",1.4402733258537348
2,40,8,"('random', 0.8)",1.4595997241155356
2,40,8,"('random', 0.7)",1.4263394691416937
2,40,8,"('random', 0.6)",1.3956802698529671
2,40,8,"('rows', 2)",1.3126232407450245
2,40,8,"('rows', 4)",1.208662782563789
2,40,8,"('rows', 6)",1.3863710262319595
2,40,8,"('cols', 2)",1.2297504404931539
2,40,8,"('cols', 4)",1.33485896351408
2,40,8,"('cols', 6)",1.3263477827140886
2,40,9,"('random', 0.9)",1.4643040965454723
2,40,9,"('random', 0.8)",1.480246467313971
2,40,9,"('random', 0.7)",1.442728579191881
2,40,9,"('random', 0.6)",1.4088146615414765
2,40,9,"('rows', 2)",1.3130666316807995
2,40,9,"('rows', 4)",1.2084100314958033
2,40,9,"('rows', 6)",1.3869508550540963
2,40,9,"('cols', 2)",1.2303210017582955
2,40,9,"('cols', 4)",1.3366066797072074
2,40,9,"('cols', 6)",1.326830611097754
2,40,10,"('random', 0.9)",1.4873185309423895
2,40,10,"('random', 0.8)",1.499725807053867
2,40,10,"('random', 0.7)",1.45910481111659
2,40,10,"('random', 0.6)",1.4216075038996603
2,40,10,"('rows', 2)",1.3134652702916936
2,40,10,"('rows', 4)",1.2082707374714843
2,40,10,"('rows', 6)",1.3875540045618082
2,40,10,"('cols', 2)",1.2306476517809097
2,40,10,"('cols', 4)",1.3378527374814324
2,40,10,"('cols', 6)",1.3270989957349009
3,2,3,"('random', 0.9)",1.3309983044849591
3,2,3,"('random', 0.8)",1.4056744300768198
3,2,3,"('random', 0.7)",1.3783634033136558
3,2,3,"('random', 0.6)",1.3580067320336389
3,2,3,"('rows', 2)",1.3063241715944673
3,2,3,"('rows', 4)",1.2153425210418651
3,2,3,"('rows', 6)",1.387988705037151
3,2,3,"('cols', 2)",1.2196845582411333
3,2,3,"('cols', 4)",1.3190943672585014
3,2,3,"('cols', 6)",1.3219272298191838
3,2,4,"('random', 0.9)",1.3292349500234357
3,2,4,"('random', 0.8)",1.4018186693160894
3,2,4,"('random', 0.7)",1.3793978354854348
3,2,4,"('random', 0.6)",1.3594155921493234
3,2,4,"('rows', 2)",1.3037155681087242
3,2,4,"('rows', 4)",1.2102309745206437
3,2,4,"('rows', 6)",1.3852705745461946
3,2,4,"('cols', 2)",1.2211431429161326
3,2,4,"('cols', 4)",1.322778207663844
3,2,4,"('cols', 6)",1.322805051946344
3,2,5,"('random', 0.9)",1.329893871547466
3,2,5,"('random', 0.8)",1.4009634946623857
3,2,5,"('random', 0.7)",1.382304124833837
3,2,5,"('random', 0.6)",1.3628400023012135
3,2,5,"('rows', 2)",1.3030370108416365
3,2,5,"('rows', 4)",1.2076369802147822
3,2,5,"('rows', 6)",1.3845053822976279
3,2,5,"('cols', 2)",1.2231364562121598
3,2,5,"('cols', 4)",1.3268705981243683
3,2,5,"('cols', 6)",1.3246169195581932
3,2,6,"('random', 0.9)",1.3316692843700944
3,2,6,"('random', 0.8)",1.4021894636967052
3,2,6,"('random', 0.7)",1.3862376538115482
3,2,6,"('random', 0.6)",1.3674246461476427
3,2,6,"('rows', 2)",1.303388763190231
3,2,6,"('rows', 4)",1.2065785743798194
3,2,6,"('rows', 6)",1.3849811583959013
3,2,6,"('cols', 2)",1.2251477815609249
3,2,6,"('cols', 4)",1.330937866196775
3,2,6,"('cols', 6)",1.3268803442200543
3,2,7,"('random', 0.9)",1.333806918707441
3,2,7,"('random', 0.8)",1.4049951098193947
3,2,7,"('random', 0.7)",1.390689724700666
3,2,7,"('random', 0.6)",1.3725731780450616
3,2,7,"('rows', 2)",1.3042328299720252
3,2,7,"('rows', 4)",1.2064048785990302
3,2,7,"('rows', 6)",1.3861971811376488
3,2,7,"('cols', 2)",1.22692040281353
3,2,7,"('cols', 4)",1.3347559445462254
3,2,7,"('cols', 6)",1.3292896329480237
3,2,8,"('random', 0.9)",1.3359548431224615
3,2,8,"('random', 0.8)",1.4092168536959273
3,2,8,"('random', 0.7)",1.3954110459830977
3,2,8,"('random', 0.6)",1.377881582284947
3,2,8,"('rows', 2)",1.3052595813525514
3,2,8,"('rows', 4)",1.206693676412078
3,2,8,"('rows', 6)",1.3878066553450727
3,2,8,"('cols', 2)",1.2283451750088383
3,2,8,"('cols', 4)",1.3382258095810846
3,2,8,"('cols', 6)",1.331655460420607
3,2,9,"('random', 0.9)",1.3380979539159419
3,2,9,"('random', 0.8)",1.4149639439842803
3,2,9,"('random', 0.7)",1.4003733847951036
3,2,9,"('random', 0.6)",1.3830942771320824
3,2,9,"('rows', 2)",1.30630043605483
3,2,9,"('rows', 4)",1.2071777346221748
3,2,9,"('rows', 6)",1.3895736308946145
3,2,9,"('cols', 2)",1.2293937022939965
3,2,9,"('cols', 4)",1.3413199096128103
3,2,9,"('cols', 6)",1.333863808677961
3,2,10,"('random', 0.9)",1.3405493844161454
3,2,10,"('random', 0.8)",1.4225317107344262
3,2,10,"('random', 0.7)",1.4052704514275225
3,2,10,"('random', 0.6)",1.3880796754228115
3,2,10,"('rows', 2)",1.3072716170626981
3,2,10,"('rows', 4)",1.2076931533244577
3,2,10,"('rows', 6)",1.3913411529537685
3,2,10,"('cols', 2)",1.2300803850177793
3,2,10,"('cols', 4)",1.3440482198342985
3,2,10,"('cols', 6)",1.33584846365349
3,5,3,"('random', 0.9)",1.3362754968878774
3,5,3,"('random', 0.8)",1.405484920692652
3,5,3,"('random', 0.7)",1.380925260258844
3,5,3,"('random', 0.6)",1.35976245426033
3,5,3,"('rows', 2)",1.3076857407254676
3,5,3,"('rows', 4)",1.2161420509641914
3,5,3,"('rows', 6)",1.3888753233610798
3,5,3,"('cols', 2)",1.219898076067853
3,5,3,"('cols', 4)",1.3200253645112279
3,5,3,"('cols', 6)",1.321981736186414
3,5,4,"('random', 0.9)",1.3357191622956384
3,5,4,"('random', 0.8)",1.4016924082251718
3,5,4,"('random', 0.7)",1.382756387782611
3,5,4,"('random', 0.6)",1.362201738364691
3,5,4,"('rows', 2)",1.3058153562850594
3,5,4,"('rows', 4)",1.2114769893554158
3,5,4,"('rows', 6)",1.3865053939657057
3,5,4,"('cols', 2)",1.2210977560545904
3,5,4,"('cols', 4)",1.3239956528136625
3,5,4,"('cols', 6)",1.3228605575805814
3,5,5,"('random', 0.9)",1.337720266997971
3,5,5,"('random', 0.8)",1.4007153066151503
3,5,5,"('random', 0.7)",1.3864471141688852
3,5,5,"('random', 0.6)",1.3668900119526572
3,5,5,"('rows', 2)",1.3058976168175238
3,5,5,"('rows', 4)",1.209346371096441
3,5,5,"('rows', 6)",1.3860939281522258
3,5,5,"('cols', 2)",1.222758103245785
3,5,5,"('cols', 4)",1.3283259524046684
3,5,5,"('cols', 6)",1.3246437950088765
3,5,6,"('random', 0.9)",1.3411217071450643
3,5,6,"('random', 0.8)",1.4015689540278773
3,5,6,"('random', 0.7)",1.3911432427178128
3,5,6,"('random', 0.6)",1.3729774970155824
3,5,6,"('rows', 2)",1.3069799680633796
3,5,6,"('rows', 4)",1.2087503198139709
3,5,6,"('rows', 6)",1.3869311066379637
3,5,6,"('cols', 2)",1.2243871907258355
3,5,6,"('cols', 4)",1.332571334087727
3,5,6,"('cols', 6)",1.3268477696279921
3,5,7,"('random', 0.9)",1.3454169459479983
3,5,7,"('random', 0.8)",1.4036898515531533
3,5,7,"('random', 0.7)",1.396344247243294
3,5,7,"('random', 0.6)",1.3798959797857766
3,5,7,"('rows', 2)",1.308481027657142
3,5,7,"('rows', 4)",1.2090297729850992
3,5,7,"('rows', 6)",1.3885233778065746
3,5,7,"('cols', 2)",1.2257385203205242
3,5,7,"('cols', 4)",1.3364984060718157
3,5,7,"('cols', 6)",1.3291686688898279
3,5,8,"('random', 0.9)",1.3506012003727894
3,5,8,"('random', 0.8)",1.4068616953453754
3,5,8,"('random', 0.7)",1.4018319301120725
3,5,8,"('random', 0.6)",1.3873031684115293
3,5,8,"('rows', 2)",1.310057073151205
3,5,8,"('rows', 4)",1.2097623286216852
3,5,8,"('rows', 6)",1.3905333501335022
3,5,8,"('cols', 2)",1.2267037237103817
3,5,8,"('cols', 4)",1.340000968468032
3,5,8,"('cols', 6)",1.3314209334618072
3,5,9,"('random', 0.9)",1.357087289046566
3,5,9,"('random', 0.8)",1.411180062565556
3,5,9,"('random', 0.7)",1.4076406060737359
3,5,9,"('random', 0.6)",1.3950528658302843
3,5,9,"('rows', 2)",1.3115141524990825
3,5,9,"('rows', 4)",1.2106871863387403
3,5,9,"('rows', 6)",1.3927337188214282
3,5,9,"('cols', 2)",1.227250740767101
3,5,9,"('cols', 4)",1.343047198292141
3,5,9,"('cols', 6)",1.3334955216515214
3,5,10,"('random', 0.9)",1.3656287853172218
3,5,10,"('random', 0.8)",1.4170257560748272
3,5,10,"('random', 0.7)",1.4140477204518447
3,5,10,"('random', 0.6)",1.4031842334099667
3,5,10,"('rows', 2)",1.3127511294229064
3,5,10,"('rows', 4)",1.2116513834640572
3,5,10,"('rows', 6)",1.3949725625689808
3,5,10,"('cols', 2)",1.2273903454831225
3,5,10,"('cols', 4)",1.3456462204754898
3,5,10,"('cols', 6)",1.3353319284175706
3,10,3,"('random', 0.9)",1.3315629282434251
3,10,3,"('random', 0.8)",1.3935955645978158
3,10,3,"('random', 0.7)",1.3714086859115078
3,10,3,"('random', 0.6)",1.354187170451631
3,10,3,"('rows', 2)",1.3057627990295109
3,10,3,"('rows', 4)",1.2155851493370051
3,10,3,"('rows', 6)",1.3884080825224734
3,10,3,"('cols', 2)",1.2223389429418774
3,10,3,"('cols', 4)",1.3175483705771536
3,10,3,"('cols', 6)",1.321294232898308
3,10,4,"('random', 0.9)",1.3299801627357921
3,10,4,"('random', 0.8)",1.3891442190220105
3,10,4,"('random', 0.7)",1.373108925653382
3,10,4,"('random', 0.6)",1.357520424173112
3,10,4,"('rows', 2)",1.3026292596901168
3,10,4,"('rows', 4)",1.2105222216071956
3,10,4,"('rows', 6)",1.385764042664868
3,10,4,"('cols', 2)",1.2246376654611477
3,10,4,"('cols', 4)",1.321029762833042
3,10,4,"('cols', 6)",1.3220969161217917
3,10,5,"('random', 0.9)",1.331226817338218
3,10,5,"('random', 0.8)",1.387600968389532
3,10,5,"('random', 0.7)",1.3768941046566174
3,10,5,"('random', 0.6)",1.3632252070276163
3,10,5,"('rows', 2)",1.301187132187738
3,10,5,"('rows', 4)",1.2078644746006277
3,10,5,"('rows', 6)",1.384970308260958
3,10,5,"('cols', 2)",1.2274240227565147
3,10,5,"('cols', 4)",1.3249449306559447
3,10,5,"('cols', 6)",1.3237947812944342
3,10,6,"('random', 0.9)",1.3339709953409093
3,10,6,"('random', 0.8)",1.3878556266581434
3,10,6,"('random', 0.7)",1.3817902859822067
3,10,6,"('random', 0.6)",1.3703941187920874
3,10,6,"('rows', 2)",1.300577352400185
3,10,6,"('rows', 4)",1.2066317858639346
3,10,6,"('rows', 6)",1.3853134182674367
3,10,6,"('cols', 2)",1.230182025043025
3,10,6,"('cols', 4)",1.3288193327010411
3,10,6,"('cols', 6)",1.325875839415234
3,10,7,"('random', 0.9)",1.3376465269604043
3,10,7,"('random', 0.8)",1.3892948773376697
3,10,7,"('random', 0.7)",1.3871871146847141
3,10,7,"('random', 0.6)",1.3784213939392236
3,10,7,"('rows', 2)",1.3003287941075954
3,10,7,"('rows', 4)",1.2061993739705785
3,10,7,"('rows', 6)",1.3863061407564394
3,10,7,"('cols', 2)",1.2326593398114278
3,10,7,"('cols', 4)",1.3323957833300695
3,10,7,"('cols', 6)",1.328012894274069
3,10,8,"('random', 0.9)",1.3423380635533597
3,10,8,"('random', 0.8)",1.3917893390601306
3,10,8,"('random', 0.7)",1.3927715131215122
3,10,8,"('random', 0.6)",1.3869619751198579
3,10,8,"('rows', 2)",1.3002077913668668
3,10,8,"('rows', 4)",1.2061870460300028
3,10,8,"('rows', 6)",1.3876228710975838
3,10,8,"('cols', 2)",1.2347476432116873
3,10,8,"('cols', 4)",1.3355485087831147
3,10,8,"('cols', 6)",1.330001692906555
3,10,9,"('random', 0.9)",1.348640562319682
3,10,9,"('random', 0.8)",1.3957120096576852
3,10,9,"('random', 0.7)",1.398275189491823
3,10,9,"('random', 0.6)",1.3959174595681452
3,10,9,"('rows', 2)",1.3001192724820163
3,10,9,"('rows', 4)",1.2063776958307597
3,10,9,"('rows', 6)",1.3890503544463746
3,10,9,"('cols', 2)",1.236409432277982
3,10,9,"('cols', 4)",1.3382300287166282
3,10,9,"('cols', 6)",1.3317207706544123
3,10,10,"('random', 0.9)",1.3574334337321108
3,10,10,"('random', 0.8)",1.4019206339904533
3,10,10,"('random', 0.7)",1.4038970605816707
3,10,10,"('random', 0.6)",1.4054255863189429
3,10,10,"('rows', 2)",1.30004421248865
3,10,10,"('rows', 4)",1.2066579010353256
3,10,10,"('rows', 6)",1.3904528464643813
3,10,10,"('cols', 2)",1.237637451677773
3,10,10,"('cols', 4)",1.3404383628911118
3,10,10,"('cols', 6)",1.3331060783392221
3,20,3,"('random', 0.9)",1.3501209868266855
3,20,3,"('random', 0.8)",1.4001387451548857
3,20,3,"('random', 0.7)",1.3835740915994872
3,20,3,"('random', 0.6)",1.3654751267156644
3,20,3,"('rows', 2)",1.3074956830148652
3,20,3,"('rows', 4)",1.2175617666166707
3,20,3,"('rows', 6)",1.389262080310824
3,20,3,"('cols', 2)",1.2201124223590687
3,20,3,"('cols', 4)",1.3181277357105021
3,20,3,"('cols', 6)",1.3223605809233658
3,20,4,"('random', 0.9)",1.3527751690988241
3,20,4,"('random', 0.8)",1.3969290845674527
3,20,4,"('random', 0.7)",1.3859331082279904
3,20,4,"('random', 0.6)",1.369686043989166
3,20,4,"('rows', 2)",1.3046550826878227
3,20,4,"('rows', 4)",1.2127802806542023
3,20,4,"('rows', 6)",1.3867268687137184
3,20,4,"('cols', 2)",1.2219954965133197
3,20,4,"('cols', 4)",1.3209189852701917
3,20,4,"('cols', 6)",1.3231045429941846
3,20,5,"('random', 0.9)",1.35918762530222
3,20,5,"('random', 0.8)",1.3975487812521283
3,20,5,"('random', 0.7)",1.3904566899977926
3,20,5,"('random', 0.6)",1.3765375163201374
3,20,5,"('rows', 2)",1.3033301010395257
3,20,5,"('rows', 4)",1.2101423155966016
3,20,5,"('rows', 6)",1.3858117798927851
3,20,5,"('cols', 2)",1.2243209889940037
3,20,5,"('cols', 4)",1.3238585809690815
3,20,5,"('cols', 6)",1.3245698063623395
3,20,6,"('random', 0.9)",1.36850573127933
3,20,6,"('random', 0.8)",1.4014427980692339
3,20,6,"('random', 0.7)",1.3963784045563419
3,20,6,"('random', 0.6)",1.3851636193401766
3,20,6,"('rows', 2)",1.3027163122913799
3,20,6,"('rows', 4)",1.2087187071087342
3,20,6,"('rows', 6)",1.3858042264947683
3,20,6,"('cols', 2)",1.22651706752955
3,20,6,"('cols', 4)",1.3265540636587805
3,20,6,"('cols', 6)",1.3262709437400522
3,20,7,"('random', 0.9)",1.3808521049318276
3,20,7,"('random', 0.8)",1.4087865013857483
3,20,7,"('random', 0.7)",1.4035069026505147
3,20,7,"('random', 0.6)",1.3951244455603742
3,20,7,"('rows', 2)",1.3023885818456746
3,20,7,"('rows', 4)",1.2079507881735543
3,20,7,"('rows', 6)",1.3862526483595463
3,20,7,"('cols', 2)",1.2283083335294118
3,20,7,"('cols', 4)",1.3288200871014333
3,20,7,"('cols', 6)",1.3279130855681434
3,20,8,"('random', 0.9)",1.3969099570547165
3,20,8,"('random', 0.8)",1.4144469085956064
3,20,8,"('random', 0.7)",1.411723598940476
3,20,8,"('random', 0.6)",1.4063517280208153
3,20,8,"('rows', 2)",1.3021390319614579
3,20,8,"('rows', 4)",1.2075181706142548
3,20,8,"('rows', 6)",1.386889115846215
3,20,8,"('cols', 2)",1.2295983719654322
3,20,8,"('cols', 4)",1.3305923056234203
3,20,8,"('cols', 6)",1.3293285524059197
3,20,9,"('random', 0.9)",1.4173010251504925
3,20,9,"('random', 0.8)",1.4231214051071521
3,20,9,"('random', 0.7)",1.42172443862362
3,20,9,"('random', 0.6)",1.4185246346410672
3,20,9,"('rows', 2)",1.3018791675972823
3,20,9,"('rows', 4)",1.2072472355693364
3,20,9,"('rows', 6)",1.3875667624480477
3,20,9,"('cols', 2)",1.2303986517677374
3,20,9,"('cols', 4)",1.331874715684017
3,20,9,"('cols', 6)",1.3304355605440465
3,20,10,"('random', 0.9)",1.4419088768871333
3,20,10,"('random', 0.8)",1.435730231277601
3,20,10,"('random', 0.7)",1.4337880991785212
3,20,10,"('random', 0.6)",1.4318332623654504
3,20,10,"('rows', 2)",1.3015849153838637
3,20,10,"('rows', 4)",1.2070523269235178
3,20,10,"('rows', 6)",1.388212263017576
3,20,10,"('cols', 2)",1.230784779809759
3,20,10,"('cols', 4)",1.3327075791569698
3,20,10,"('cols', 6)",1.3312116917103207
3,40,3,"('random', 0.9)",1.3490378622759422
3,40,3,"('random', 0.8)",1.3996677201117569
3,40,3,"('random', 0.7)",1.3756701804647253
3,40,3,"('random', 0.6)",1.3550072695435322
3,40,3,"('rows', 2)",1.3119892084221663
3,40,3,"('rows', 4)",1.2180803274470564
3,40,3,"('rows', 6)",1.389435540176654
3,40,3,"('cols', 2)",1.222442019559537
3,40,3,"('cols', 4)",1.3195873191608867
3,40,3,"('cols', 6)",1.3222144461262488
3,40,4,"('random', 0.9)",1.3609464064329522
3,40,4,"('random', 0.8)",1.401949974722916
3,40,4,"('random', 0.7)",1.3794227908023462
3,40,4,"('random', 0.6)",1.3581831853966904
3,40,4,"('rows', 2)",1.310847816479461
3,40,4,"('rows', 4)",1.2136112639701515
3,40,4,"('rows', 6)",1.3868543990512627
3,40,4,"('cols', 2)",1.2240325449514353
3,40,4,"('cols', 4)",1.322959357750335
3,40,4,"('cols', 6)",1.3226048661795093
3,40,5,"('random', 0.9)",1.3768173322174573
3,40,5,"('random', 0.8)",1.4104616180855236
3,40,5,"('random', 0.7)",1.3868050085421004
3,40,5,"('random', 0.6)",1.3642211976385354
3,40,5,"('rows', 2)",1.3109538579325435
3,40,5,"('rows', 4)",1.2111642690543751
3,40,5,"('rows', 6)",1.3858049856891144
3,40,5,"('cols', 2)",1.2258791688209383
3,40,5,"('cols', 4)",1.3264843164376339
3,40,5,"('cols', 6)",1.3235718174621707
3,40,6,"('random', 0.9)",1.3955671774961107
