0,1,2,3,4,5,6,7,8,9
1.7979295307319778,1.664596197398645,2.0479295307319787,1.631262864065314,1.9645961973986457,1.9645961973986443,1.7265009593034066,1.8812628640653115,2.1979295307319777,2.242373975176423
2.203478087056935,2.453478087056935,2.536811420390268,2.3701447537236016,2.2034780870569355,2.036811420390269,2.334430468009316,2.346335229914078,2.136811420390269,2.179668563247412
2.268595202741248,2.018595202741248,1.7685952027412482,2.268595202741248,1.9352618694079151,2.518595202741248,2.211452345598391,1.9935952027412496,1.9352618694079151,1.882880917026963
1.6148720164426562,1.5315386831093232,1.9482053497759892,2.364872016442656,2.3648720164426553,1.3648720164426562,1.5315386831093232,1.793443445014085,1.7870942386648787,1.8172529688236088
